,filename,precision,recall,f1_score
46,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_29_58_000.jpg,0.5,1.0,0.6666666666666666
47,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_30_08_000.jpg,1.0,1.0,1.0
48,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_30_12_000.jpg,0.5,0.5,0.5
49,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_30_22_000.jpg,0.6666666666666666,1.0,0.8
50,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_30_50_000.jpg,0.5,1.0,0.6666666666666666
51,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_30_53_000.jpg,1.0,1.0,1.0
52,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_30_54_000.jpg,1.0,1.0,1.0
53,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_31_21_000.jpg,1.0,1.0,1.0
54,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_31_32_000.jpg,0.5,1.0,0.6666666666666666
55,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_31_33_000.jpg,0.2,1.0,0.33333333333333337
56,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_31_41_000.jpg,0.5,1.0,0.6666666666666666
57,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_31_51_000.jpg,0.5,0.3333333333333333,0.4
58,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_32_24_000.jpg,1.0,1.0,1.0
59,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_32_26_000.jpg,0.5,1.0,0.6666666666666666
60,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_32_49_000.jpg,0.4,1.0,0.5714285714285715
61,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_32_56_000.jpg,0.6666666666666666,0.6666666666666666,0.6666666666666666
62,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_33_01_000.jpg,0.6,1.0,0.7499999999999999
63,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_33_02_000.jpg,0.6666666666666666,1.0,0.8
64,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_33_10_000.jpg,0.5,1.0,0.6666666666666666
65,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_33_53_000.jpg,0.2,1.0,0.33333333333333337
66,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_33_55_000.jpg,0.6666666666666666,0.6666666666666666,0.6666666666666666
67,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_33_57_000.jpg,0.25,1.0,0.4
68,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_34_02_000.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
69,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_34_16_000.jpg,0.25,0.25,0.25
70,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_34_26_000.jpg,0.5,1.0,0.6666666666666666
71,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_34_28_000.jpg,0.5,0.5,0.5
72,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_34_34_000.jpg,0.5,1.0,0.6666666666666666
73,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_34_46_000.jpg,0.3333333333333333,0.5,0.4
74,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_35_30_000.jpg,0.5,1.0,0.6666666666666666
75,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_35_41_000.jpg,1.0,1.0,1.0
76,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_35_44_000.jpg,0.5,1.0,0.6666666666666666
77,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_35_53_000.jpg,0.5,1.0,0.6666666666666666
78,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_36_03_000.jpg,1.0,1.0,1.0
79,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_36_44_000.jpg,0.5,1.0,0.6666666666666666
80,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_37_00_000.jpg,0.5,1.0,0.6666666666666666
81,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_37_02_000.jpg,0.6666666666666666,0.6666666666666666,0.6666666666666666
82,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_37_03_000.jpg,0.25,1.0,0.4
83,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_37_16_000.jpg,0.5,1.0,0.6666666666666666
84,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_37_17_000.jpg,0.25,1.0,0.4
85,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_37_19_000.jpg,0.5,0.3333333333333333,0.4
86,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_37_25_000.jpg,0.25,1.0,0.4
87,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_37_31_000.jpg,0.14285714285714285,1.0,0.25
88,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_37_34_000.jpg,0.75,1.0,0.8571428571428571
89,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_37_37_000.jpg,0.3333333333333333,1.0,0.5
90,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_38_11_000.jpg,0.0,0.0,0.0
91,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_38_19_000.jpg,0.6666666666666666,1.0,0.8
92,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_38_35_000.jpg,0.0,0.0,0.0
93,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_38_36_000.jpg,1.0,1.0,1.0
94,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_38_42_000.jpg,0.3333333333333333,1.0,0.5
95,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_38_44_000.jpg,1.0,1.0,1.0
96,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_38_46_000.jpg,0.3333333333333333,0.5,0.4
97,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_38_52_000.jpg,0.3333333333333333,1.0,0.5
98,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_38_57_000.jpg,0.5,1.0,0.6666666666666666
99,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_39_02_000.jpg,0.0,0.0,0.0
100,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_39_16_000.jpg,0.42857142857142855,1.0,0.6
101,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_39_30_000.jpg,0.3333333333333333,0.5,0.4
102,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_39_44_000.jpg,0.5,1.0,0.6666666666666666
103,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_39_50_000.jpg,0.0,0.0,0.0
104,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_39_57_000.jpg,0.5,1.0,0.6666666666666666
105,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_40_16_000.jpg,0.0,0.0,0.0
106,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_40_18_000.jpg,0.5,1.0,0.6666666666666666
107,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_40_19_000.jpg,0.6666666666666666,1.0,0.8
108,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_40_21_000.jpg,0.16666666666666666,1.0,0.2857142857142857
109,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_40_40_000.jpg,0.0,0.0,0.0
110,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_40_42_000.jpg,0.5,0.5,0.5
111,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_40_44_000.jpg,0.5,1.0,0.6666666666666666
112,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_40_52_000.jpg,1.0,1.0,1.0
113,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_41_00_000.jpg,0.5,1.0,0.6666666666666666
114,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_41_01_000.jpg,0.2,1.0,0.33333333333333337
115,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_41_13_000.jpg,0.3333333333333333,0.5,0.4
116,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_41_22_000.jpg,1.0,1.0,1.0
117,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_41_52_000.jpg,1.0,1.0,1.0
118,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_41_55_000.jpg,0.0,0.0,0.0
119,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_41_58_000.jpg,0.6666666666666666,1.0,0.8
120,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_42_30_000.jpg,0.5,1.0,0.6666666666666666
121,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_42_31_000.jpg,0.4,1.0,0.5714285714285715
122,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_42_33_000.jpg,0.25,0.5,0.3333333333333333
123,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_42_38_000.jpg,0.5,0.5,0.5
124,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_42_47_000.jpg,0.5,0.6666666666666666,0.5714285714285715
125,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_42_53_000.jpg,1.0,1.0,1.0
126,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_42_55_000.jpg,0.5,1.0,0.6666666666666666
127,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_43_20_000.jpg,0.25,1.0,0.4
128,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_43_48_000.jpg,0.5,1.0,0.6666666666666666
129,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_43_49_000.jpg,0.5,1.0,0.6666666666666666
130,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_43_50_000.jpg,0.0,0.0,0.0
131,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_44_13_000.jpg,0.5,1.0,0.6666666666666666
132,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_44_35_000.jpg,0.3333333333333333,1.0,0.5
133,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_44_40_000.jpg,0.4,1.0,0.5714285714285715
134,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_44_42_000.jpg,1.0,1.0,1.0
135,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_44_45_000.jpg,0.5,1.0,0.6666666666666666
136,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_44_47_000.jpg,0.5,0.6666666666666666,0.5714285714285715
137,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_44_49_000.jpg,0.3333333333333333,1.0,0.5
138,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_44_52_000.jpg,1.0,1.0,1.0
139,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_45_10_000.jpg,0.5,1.0,0.6666666666666666
140,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_45_15_000.jpg,0.5,1.0,0.6666666666666666
141,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_45_36_000.jpg,0.5,1.0,0.6666666666666666
142,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_45_42_000.jpg,0.2857142857142857,1.0,0.4444444444444445
143,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_45_48_000.jpg,0.2,1.0,0.33333333333333337
144,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_45_55_000.jpg,1.0,1.0,1.0
145,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_46_01_000.jpg,1.0,1.0,1.0
146,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_46_03_000.jpg,1.0,1.0,1.0
147,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_46_04_000.jpg,0.5,1.0,0.6666666666666666
148,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_46_17_000.jpg,0.5,1.0,0.6666666666666666
149,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_46_50_000.jpg,1.0,1.0,1.0
150,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_46_54_000.jpg,0.3333333333333333,0.5,0.4
151,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_46_56_000.jpg,0.5,1.0,0.6666666666666666
152,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_47_04_000.jpg,0.5,1.0,0.6666666666666666
153,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_47_24_000.jpg,0.25,1.0,0.4
154,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_47_39_000.jpg,0.25,1.0,0.4
155,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_47_59_000.jpg,0.2,1.0,0.33333333333333337
156,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_48_06_000.jpg,1.0,1.0,1.0
157,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_48_08_000.jpg,1.0,1.0,1.0
158,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_48_09_000.jpg,0.5,1.0,0.6666666666666666
159,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_48_10_000.jpg,0.3333333333333333,1.0,0.5
160,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_48_22_000.jpg,0.75,1.0,0.8571428571428571
161,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_48_25_000.jpg,0.3333333333333333,0.5,0.4
162,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_48_28_000.jpg,0.5,1.0,0.6666666666666666
163,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_48_48_000.jpg,1.0,1.0,1.0
164,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_49_02_000.jpg,0.2,1.0,0.33333333333333337
165,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_49_03_000.jpg,0.25,1.0,0.4
166,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_49_04_000.jpg,0.5,1.0,0.6666666666666666
167,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_49_21_000.jpg,0.2,1.0,0.33333333333333337
168,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_49_44_000.jpg,0.25,1.0,0.4
169,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_49_46_000.jpg,0.2,0.5,0.28571428571428575
170,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_49_52_000.jpg,0.5,1.0,0.6666666666666666
171,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_49_55_000.jpg,1.0,1.0,1.0
172,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_49_56_000.jpg,0.5,1.0,0.6666666666666666
173,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_50_04_000.jpg,0.5,1.0,0.6666666666666666
